userid,country,iso2,iso3,city,state
2152,Morocco,MA,MAR,Boston,
21858,No Location,,,,Nan
21859,United States of America,US,USA,Orlando,
1971,United Kingdom,UK,GBR,Ipswich,
21860,Turkey,TR,TUR,Of,
21861,No Location,,,,Nan
21862,United Kingdom,UK,GBR,London,
21863,India,IN,IND,Jaipur,
21864,Japan,JP,JPN,Usa,York
21865,Japan,JP,JPN,Usa,
21866,No Location,,,,Nan
21867,Pakistan,PK,PAK,,
21868,United States of America,US,USA,Peru,Lima
21869,No Location,,,,Nan
15021,No Location,,,,Nan
12520,No Location,,,,Nan
21870,No Location,,,,Nan
21871,No Location,,,,Nan
21872,United States of America,NY,NYC,,
16774,No Location,,,,Nan
7648,United States of America,US,USA,Reno,
21873,United States of America,US,USA,Falls,South Dakota
21874,United States of America,US,USA,Austin,
3167,United States of America,US,USA,York,York
337,No Location,,,,Nan
21875,No Location,,,,Nan
2076,Andorra,AD,AND,Yorkshire,Coast
21876,Canada,CA,CAN,Montréal,
21877,United States of America,US,USA,Atlanta,
9726,United States of America,US,USA,Chicago,
874,United Kingdom,UK,GBR,London,
21878,No Location,,,,Nan
21879,No Location,,,,Nan
21880,United Kingdom,UK,GBR,London,
21881,United States of America,NY,NYC,Buffalo,
4172,No Location,,,,Nan
21882,United Kingdom,UK,GBR,London,
21883,United Kingdom,UK,GBR,London,
21518,No Location,,,,Nan
21884,No Location,,,,Nan
21885,No Location,,,,Nan
21886,No Location,,,,Nan
21887,United Kingdom,UK,GBR,,
21888,No Location,,,,Nan
21889,Canada,CA,CAN,San,
21890,Germany,DE,DEU,Hamm,
21891,Spain,ES,ESP,Madrid,Madrid
21892,Burkina Faso,BF,BFA,Pâ,
21893,No Location,,,,Nan
21894,United States of America,US,USA,Florida,Florida
21660,Qatar,QA,QAT,,
9986,Pakistan,PK,PAK,Islamabad,Islamabad
21895,India,IN,IND,,Kerala
918,No Location,,,,Nan
21896,Ireland,IE,IRL,,
21897,Kenya,KE,KEN,Nairobi,
21898,United States of America,NY,NYC,,
678,Montenegro,ME,MNE,Portland,Portland
21899,Burkina Faso,BF,BFA,Pâ,
21900,United Kingdom,UK,GBR,Glastonbury,
11831,No Location,,,,Nan
21901,No Location,,,,Nan
662,Israel,IL,ISR,,
21902,India,IN,IND,Delhi,Delhi
11994,United States of America,US,USA,Usa,Georgia
21903,United Kingdom,UK,GBR,Birmingham,Birmingham
21904,United States of America,US,USA,Los Angeles,Angeles
21905,United States of America,US,USA,Usa,California
21906,United Kingdom,UK,GBR,London,
21907,No Location,,,,Nan
21908,Burkina Faso,BF,BFA,Pâ,
19247,India,IN,IND,Dublin,Dublin
21909,No Location,,,,Nan
21910,Turkey,TR,TUR,Of,
21911,Kenya,KE,KEN,Thika,
21912,No Location,,,,Nan
21913,Netherlands,NL,NLD,,
21914,United States of America,US,USA,Washington,Washington
21915,No Location,,,,Nan
21916,No Location,,,,Nan
21917,Sao Tome and Principe,ST,STP,Mary,Mary
21918,No Location,,,,Nan
21919,United States of America,NY,NYC,,
21920,India,IN,IND,,
21921,No Location,,,,Nan
15021,No Location,,,,Nan
21922,Kenya,KE,KEN,,
21923,No Location,,,,Nan
21924,United States of America,US,USA,Feliz,California
21925,No Location,,,,Nan
21926,Portugal,PT,PRT,Albufeira,
21927,No Location,,,,Nan
21073,United Kingdom,UK,GBR,Los Angeles,Angeles
21928,United States of America,US,USA,Usa,Maine
1452,Canada,CA,CAN,Irvine,
10803,United States of America,US,USA,Chicago,
4023,United Kingdom,UK,GBR,Northampton,
1390,Ireland,IE,IRL,Dublin,Dublin
21929,No Location,,,,Nan
9922,No Location,,,,Nan
21930,United States of America,US,USA,Usa,North Carolina
21931,Malaysia,MY,MYS,,
21932,No Location,,,,Nan
21933,Italy,IT,ITA,Verbania,
5833,United States of America,US,USA,Florida,Florida
5885,United States of America,US,USA,Omaha,Washington
21934,Malaysia,MY,MYS,,
21935,United States of America,US,USA,Los Angeles,Angeles
11580,No Location,,,,Nan
10698,Gabon,GA,GAB,,
21936,Burkina Faso,BF,BFA,Pâ,
21937,United States of America,US,USA,Usa,Washington
21938,No Location,,,,Nan
3656,United States of America,US,USA,Florida,Florida
21939,No Location,,,,Nan
3521,Seychelles,SC,SYC,Charleston,
21940,United States of America,US,USA,Usa,New Jersey
21941,No Location,,,,Nan
3531,No Location,,,,Nan
14337,Israel,IL,ISR,Chicago,
21942,Canada,CA,CAN,Fremont,
21943,United States of America,US,USA,California,California
21944,Tonga,TO,TON,,
12970,No Location,,,,Nan
21945,Germany,DE,DEU,Berlin,Berlin
21946,No Location,,,,Nan
21711,India,IN,IND,,
21947,United States of America,US,USA,Florence,Alabama
6791,No Location,,,,Nan
21948,No Location,,,,Nan
21949,No Location,,,,Nan
15021,No Location,,,,Nan
21950,United States of America,US,USA,Las Vegas,Vegas
21951,Canada,CA,CAN,Stockton,
21952,Israel,IL,ISR,Chicago,
21953,United States of America,US,USA,,Georgia
21954,Israel,IL,ISR,,
21955,Kenya,KE,KEN,Nairobi,
21956,No Location,,,,Nan
21957,No Location,,,,Nan
21958,No Location,,,,Nan
21959,Jordan,JO,JOR,Amman,
21960,Burkina Faso,BF,BFA,Pâ,
21961,United Kingdom,UK,GBR,Cornwall,Cornwall
21962,Norway,NO,NOR,Trondheim,
21963,South Africa,ZA,ZAF,Klerksdorp,
21964,United States of America,US,USA,Usa,Washington
21965,United States of America,NY,NYC,Usa,York
21966,Japan,JP,JPN,Sō,
21967,United Kingdom,UK,GBR,Sunderland,Sunderland
21968,United States of America,US,USA,Denver,
21969,United States of America,US,USA,Monterey,California
21970,United States of America,US,USA,Usa,Ohio
16790,No Location,,,,Nan
21971,Ireland,IE,IRL,,
21972,Azerbaijan,AZ,AZE,,
7842,No Location,,,,Nan
2995,United Kingdom,UK,GBR,Liverpool,Liverpool
21973,United States of America,US,USA,York,York
21974,India,IN,IND,Mysore,
21975,Canada,CA,CAN,Kelowna,
21976,Pakistan,PK,PAK,Karachi,
21956,No Location,,,,Nan
21977,United Kingdom,UK,GBR,Durham,Durham
21978,Canada,CA,CAN,,
21979,Japan,JP,JPN,Usa,
21980,Norway,NO,NOR,,
2011,United Kingdom,UK,GBR,,Hertfordshire
21981,Italy,IT,ITA,Rome,Lazio
3254,United States of America,US,USA,York,York
21982,Argentina,AR,ARG,Bentonville,
21787,United Kingdom,UK,GBR,,
21983,No Location,,,,Nan
21984,Israel,IL,ISR,Chicago,
15587,No Location,,,,Nan
21985,No Location,,,,Nan
20770,Cameroon,CM,CMR,Maga,
21986,United States of America,US,USA,Usa,Ohio
20053,Ghana,GH,GHA,Wa,
21987,Canada,CA,CAN,Cruz,Santa Cruz
21988,No Location,,,,Nan
21989,Japan,JP,JPN,Usa,
21990,United States of America,US,USA,Philadelphia,
21991,Canada,US,USA,Ontario,Ontario
21992,No Location,,,,Nan
21993,Cyprus,CY,CYP,,
16697,Germany,DE,DEU,Hamburg,Hamburg
21994,Andorra,AD,AND,Chicago,
13888,No Location,,,,Nan
21995,United Kingdom,UK,GBR,London,Croydon
21996,United Kingdom,UK,GBR,Durham,Durham
21854,United States of America,US,USA,Usa,New Jersey
21997,United Kingdom,UK,GBR,,
21998,Pakistan,PK,PAK,,Punjab
21999,India,IN,IND,Singur,West Bengal
22000,No Location,,,,Nan
22001,Pakistan,PK,PAK,Faisalabad,
22002,United Kingdom,UK,GBR,Yorkshire,
20593,Canada,CA,CAN,Toronto,
22003,Finland,FI,FIN,,
22004,United Kingdom,UK,GBR,Sheffield,Sheffield
22005,No Location,,,,Nan
22006,No Location,,,,Nan
22007,India,IN,IND,,
22008,Israel,IL,ISR,Chicago,
22009,United States of America,US,USA,Usa,New Jersey
22010,No Location,,,,Nan
22011,Kuwait,KW,KWT,,
22012,No Location,,,,Nan
18257,No Location,,,,Nan
22013,United Kingdom,UK,GBR,Manchester,Manchester
22014,Ghana,GH,GHA,Wa,
22015,Nigeria,NG,NGA,,
22016,Kenya,KE,KEN,Nairobi,
22017,United Kingdom,UK,GBR,London,Camden
8382,No Location,,,,Nan
22018,No Location,,,,Nan
22019,United Kingdom,UK,GBR,Luton,Luton
22020,No Location,,,,Nan
22021,Morocco,MA,MAR,Boston,
22022,Moldova,MD,MDA,Bethesda,
22023,Canada,CA,CAN,Edmonton,Alberta
22024,India,IN,IND,,
22025,United States of America,NY,NYC,Brooklyn,
12449,No Location,,,,Nan
3167,United States of America,US,USA,York,York
22026,No Location,,,,Nan
22027,United States of America,US,USA,Yorkshire,
22028,United States of America,US,USA,Usa,Idaho
22029,Netherlands,NL,NLD,,
22030,No Location,,,,Nan
22031,Tunisia,TN,TUN,Murfreesboro,
22032,United States of America,US,USA,Usa,Georgia
22033,Japan,JP,JPN,Usa,
22034,Canada,CA,CAN,San,
22035,Germany,DE,DEU,Berlin,Berlin
22036,United Kingdom,UK,GBR,London,
22037,United Kingdom,UK,GBR,Sydney,New South Wales
22038,United States of America,US,USA,Usa,California
22039,No Location,,,,Nan
22040,United States of America,US,USA,Ontario,Ontario
22041,No Location,,,,Nan
22042,United States of America,US,USA,,Pennsylvania
9682,Tanzania,TZ,TZA,,
22043,No Location,,,,Nan
22044,No Location,,,,Nan
22045,Pakistan,PK,PAK,,
22046,Mongolia,MN,MNG,,
3367,Japan,JP,JPN,Usa,
22047,United States of America,US,USA,,Pennsylvania
22048,United States of America,US,USA,Macedonia,
9553,No Location,,,,Nan
22049,No Location,,,,Nan
22050,No Location,,,,Nan
22051,United States of America,NY,NYC,,
22052,Burkina Faso,BF,BFA,Pâ,
15129,United States of America,US,USA,York,York
5079,Nigeria,NG,NGA,,
22053,Vatican City,VA,VAT,Harrisonburg,
22054,No Location,,,,Nan
22055,United States of America,US,USA,California,Northern
22056,United States of America,US,USA,Houston,
22057,United Kingdom,UK,GBR,London,
22058,United Kingdom,UK,GBR,,
22059,No Location,,,,Nan
22060,United Kingdom,UK,GBR,London,
22061,United States of America,US,USA,Usa,North Carolina
22062,Nigeria,NG,NGA,Lagos,Lagos
21883,United Kingdom,UK,GBR,London,
13582,Nigeria,NG,NGA,Lagos,Lagos
22063,No Location,,,,Nan
22064,No Location,,,,Nan
2370,Spain,ES,ESP,,
22065,No Location,,,,Nan
22066,No Location,,,,Nan
22067,No Location,,,,Nan
22068,United States of America,US,USA,,Ohio
22069,United States of America,US,USA,Usa,Michigan
22070,United Kingdom,UK,GBR,,
22071,No Location,,,,Nan
22072,Ireland,IE,IRL,Dublin,Dublin
22073,No Location,,,,Nan
22074,Turkey,TR,TUR,Of,
22075,Kenya,KE,KEN,Nairobi,
22076,United Kingdom,UK,GBR,,
22077,Mali,ML,MLI,San,
21583,France,FR,FRA,,
22078,United States of America,NY,NYC,,
22079,United Kingdom,UK,GBR,Exeter,
15620,No Location,,,,Nan
22080,No Location,,,,Nan
13536,No Location,,,,Nan
22081,No Location,,,,Nan
6730,France,FR,FRA,Orléans,
22082,United Kingdom,UK,GBR,Farnham,Angeles
5334,United States of America,US,USA,Las Vegas,Vegas
22083,United States of America,US,USA,Los Angeles,Angeles
22084,United States of America,US,USA,Los Angeles,Angeles
22085,Taiwan,UK,GBR,,
22086,No Location,,,,Nan
22087,No Location,,,,Nan
22088,United States of America,US,USA,Usa,Maryland
22089,No Location,,,,Nan
7842,No Location,,,,Nan
22090,Pakistan,PK,PAK,,Punjab
22091,United States of America,US,USA,Chicago,
99,No Location,,,,Nan
22092,Canada,CA,CAN,Toronto,
22093,Burkina Faso,BF,BFA,Pâ,
22094,United Kingdom,UK,GBR,Marlow,South East
129,No Location,,,,Nan
22095,No Location,,,,Nan
22096,Mongolia,MN,MNG,Chaska,
22097,Canada,CA,CAN,Valley,
21893,No Location,,,,Nan
16010,Albania,AL,ALB,Birmingham,Birmingham
21863,India,IN,IND,Jaipur,
19283,United Kingdom,UK,GBR,London,
22098,United States of America,US,USA,York,York
21966,Japan,JP,JPN,Sō,
22099,New Caledonia,NC,NCL,Wé,
22100,United States of America,US,USA,Chicago,
22101,No Location,,,,Nan
15302,No Location,,,,Nan
22102,No Location,,,,Nan
22103,United States of America,US,USA,Republic,
22104,India,IN,IND,Lake Station,
22105,India,IN,IND,Indianapolis,
22106,Nigeria,NG,NGA,,
22107,United States of America,US,USA,Usa,New Jersey
484,United States of America,US,USA,Cleveland,
19489,No Location,,,,Nan
22108,United States of America,US,USA,Usa,Texas
678,Gabon,GA,GAB,Atlanta,
5650,Israel,IL,ISR,Chicago,
7178,United Kingdom,UK,GBR,,Staffordshire
17982,No Location,,,,Nan
22109,United States of America,US,USA,Kansas City,Kansas
3763,United Kingdom,UK,GBR,London,
9549,Pakistan,PK,PAK,,
22110,United Kingdom,UK,GBR,Durham,Durham
22111,United States of America,US,USA,Indiana,Indiana
21877,United States of America,US,USA,Atlanta,
22112,No Location,,,,Nan
22113,No Location,,,,Nan
9549,Pakistan,PK,PAK,,
22114,Netherlands,NL,NLD,Heerhugowaard,
22115,United Kingdom,UK,GBR,Of,
785,United States of America,US,USA,Chicago,
22116,No Location,,,,Nan
8386,No Location,,,,Nan
22117,No Location,,,,Nan
22118,Nigeria,NG,NGA,,
22119,Canada,CA,CAN,Cupertino,
22120,United Kingdom,UK,GBR,Sheffield,Sheffield
22121,Burkina Faso,BF,BFA,Pâ,
22122,Morocco,MA,MAR,Andover,
22123,United States of America,US,USA,Usa,Texas
22124,United States of America,US,USA,Los Angeles,Angeles
22125,No Location,,,,Nan
22126,No Location,,,,Nan
22127,United Kingdom,UK,GBR,London,
22128,Germany,DE,DEU,Oyten,
22129,Pakistan,PK,PAK,Bahrain,
22130,No Location,,,,Nan
22131,United States of America,US,USA,California,Angeles
22132,No Location,,,,Nan
18384,United States of America,US,USA,Palmdale,
10126,United States of America,US,USA,Washington,Washington
22133,Iceland,IS,ISL,,
22134,United Kingdom,UK,GBR,Twickenham,
22135,No Location,,,,Nan
22136,United States of America,US,USA,Los Angeles,Angeles
22137,No Location,,,,Nan
4172,No Location,,,,Nan
22138,United States of America,NY,NYC,,
22139,No Location,,,,Nan
22140,No Location,,,,Nan
22141,Germany,DE,DEU,Meckenheim,
22142,Turkey,TR,TUR,Of,
22143,No Location,,,,Nan
22144,Kenya,KE,KEN,Nairobi,
22145,United Kingdom,UK,GBR,London,
22146,United States of America,US,USA,Birmingham,Alabama
22147,United States of America,NY,NYC,Northport,
22148,United States of America,NY,NYC,Brooklyn,
10394,No Location,,,,Nan
22149,Andorra,AD,AND,Dublin,Kerry
22150,India,IN,IND,Pune,
22151,Israel,IL,ISR,Chicago,
22152,United Kingdom,UK,GBR,Derry,
22153,United States of America,US,USA,Ontario,Ontario
20371,Turkey,TR,TUR,Istanbul,
22154,No Location,,,,Nan
12432,United Kingdom,UK,GBR,,
22155,India,IN,IND,Delhi,Delhi
22156,United States of America,NY,NYC,,
7498,United States of America,US,USA,Austin,
22157,Turkey,TR,TUR,Of,
22158,No Location,,,,Nan
22159,No Location,,,,Nan
22160,South Africa,ZA,ZAF,,
22161,No Location,,,,Nan
22162,United States of America,US,USA,Azalea Park,
22163,Gabon,GA,GAB,Atlanta,
22164,United States of America,US,USA,Sandy,
22165,Turkey,TR,TUR,Of,
22166,No Location,,,,Nan
22167,No Location,,,,Nan
22168,No Location,,,,Nan
22169,United States of America,US,USA,Tampa,
22170,Gabon,GA,GAB,Douglasville,
19404,Germany,DE,DEU,Berlin,Berlin
21675,Nigeria,NG,NGA,Lagos,Lagos
22171,Egypt,EG,EGY,Alexandria,
16203,Laos,LA,LAO,,
187,No Location,,,,Nan
22172,United States of America,NY,NYC,,
22173,United States of America,US,USA,Los Angeles,Angeles
22174,Canada,CA,CAN,Toronto,
22175,United Kingdom,UK,GBR,,Midlands
22176,United States of America,NY,NYC,,
22177,Canada,CA,CAN,Salinas,
10501,United Kingdom,UK,GBR,Bristol,
5441,No Location,,,,Nan
18431,No Location,,,,Nan
22178,United States of America,US,USA,Washington,Washington
22179,No Location,,,,Nan
22180,No Location,,,,Nan
22181,Burkina Faso,BF,BFA,Pâ,
22182,No Location,,,,Nan
22183,No Location,,,,Nan
22184,No Location,,,,Nan
22185,Haiti,HT,HTI,,Sud
22186,United States of America,US,USA,Burton,
22187,Honduras,HN,HND,,
22188,No Location,,,,Nan
22189,Canada,CA,CAN,Calgary,
20749,No Location,,,,Nan
14337,Israel,IL,ISR,Chicago,
22190,United States of America,US,USA,,Alabama
22191,No Location,,,,Nan
22192,United States of America,US,USA,Usa,Maryland
22193,United States of America,US,USA,York,York
22194,No Location,,,,Nan
6714,United Kingdom,UK,GBR,,South East
22195,No Location,,,,Nan
22196,Ireland,IE,IRL,,Tipperary
22197,Burkina Faso,BF,BFA,Pâ,
22198,United States of America,US,USA,San,California
22199,United States of America,NY,NYC,,
22200,No Location,,,,Nan
19882,No Location,,,,Nan
22201,South Africa,ZA,ZAF,,
22202,Israel,IL,ISR,Chicago,
2094,United States of America,US,USA,Usa,Texas
11904,No Location,,,,Nan
1688,No Location,,,,Nan
22203,India,IN,IND,Chennai,
22204,No Location,,,,Nan
22205,United States of America,NY,NYC,Brooklyn,
22206,No Location,,,,Nan
22207,United States of America,US,USA,,Massachusetts
1953,United States of America,NY,NYC,,
22208,Finland,FI,FIN,Kotka,
22209,United Kingdom,UK,GBR,,
5074,United States of America,US,USA,Orlando,
22210,Moldova,MD,MDA,Baltimore,
13328,Vatican City,VA,VAT,Sterling,
22211,United States of America,US,USA,York,York
22212,Canada,CA,CAN,San,
22213,India,IN,IND,Delta,Delta
8285,United States of America,US,USA,York,York
22214,No Location,,,,Nan
9799,United States of America,NY,NYC,,
22215,No Location,,,,Nan
22216,No Location,,,,Nan
22217,No Location,,,,Nan
21888,No Location,,,,Nan
22218,United States of America,US,USA,Los Angeles,Angeles
22219,Andorra,AD,AND,,
22220,No Location,,,,Nan
21441,Israel,IL,ISR,Chicago,
7842,No Location,,,,Nan
8150,United States of America,US,USA,Los Angeles,Angeles
22221,Ghana,GH,GHA,Wa,
22222,Ireland,IE,IRL,Dublin,Dublin
22223,United States of America,US,USA,Justice,New Jersey
22224,India,IN,IND,Mumbai,
22225,United States of America,US,USA,Nederland,
13888,New Zealand,NZ,NZL,,
22226,New Zealand,NZ,NZL,,
1566,United States of America,US,USA,York,York
19151,Ireland,IE,IRL,Dublin,Dublin
12049,United States of America,US,USA,Washington,Washington
22227,United Kingdom,UK,GBR,,
4938,No Location,,,,Nan
22228,Japan,JP,JPN,Usa,
22229,United Kingdom,UK,GBR,,
9386,United States of America,US,USA,York,York
22230,Ireland,IE,IRL,,
22231,United States of America,US,USA,Boulder,
22232,Malaysia,MY,MYS,,
22233,No Location,,,,Nan
22234,Netherlands,NL,NLD,Zwijndrecht,
6505,United States of America,US,USA,Metro,Kansas
20459,No Location,,,,Nan
22235,United Kingdom,UK,GBR,,
22236,Pakistan,PK,PAK,,
19019,India,IN,IND,Indore,
16650,United States of America,US,USA,Los Angeles,Angeles
13536,No Location,,,,Nan
1496,United States of America,US,USA,,Minnesota
22237,Philippines,PH,PHL,Santa,Santa Fe
22238,No Location,,,,Nan
22239,United States of America,US,USA,Washington,Washington
22240,United States of America,US,USA,Columbus,
22241,Mali,ML,MLI,San,
22242,Pakistan,PK,PAK,Karachi,
22243,No Location,,,,Nan
22244,United Kingdom,UK,GBR,Essex,Essex
11789,United Kingdom,UK,GBR,,
3690,United States of America,US,USA,Columbia,British Columbia
22245,No Location,,,,Nan
22246,Pakistan,PK,PAK,,
8545,United States of America,NY,NYC,,
22247,United States of America,NY,NYC,Manhattan,
22248,South Africa,ZA,ZAF,,
22249,India,IN,IND,Naini,
11078,No Location,,,,Nan
22250,Ireland,IE,IRL,Cork,Cork
22251,No Location,,,,Nan
22252,United States of America,NY,NYC,,
22253,United States of America,US,USA,Los Angeles,Angeles
22254,No Location,,,,Nan
22255,United States of America,US,USA,Virginia,Virginia
22256,No Location,,,,Nan
4221,No Location,,,,Nan
22257,Canada,CA,CAN,,
22258,No Location,,,,Nan
12079,Netherlands,NL,NLD,Best,Coast
22259,United Kingdom,UK,GBR,London,
9682,Tanzania,TZ,TZA,,
22260,United States of America,NY,NYC,Manhattan,
22261,United Kingdom,UK,GBR,,
15256,United States of America,NY,NYC,,
22262,No Location,,,,Nan
22263,Nigeria,NG,NGA,Lagos,Lagos
22264,United States of America,US,USA,Los Angeles,Angeles
22265,No Location,,,,Nan
16010,Albania,AL,ALB,Birmingham,Birmingham
22266,Japan,JP,JPN,Usa,York
22267,Azerbaijan,AZ,AZE,Phoenix,
22268,No Location,,,,Nan
22269,United Kingdom,UK,GBR,,
22270,United Kingdom,UK,GBR,,
22271,Tanzania,TZ,TZA,,Coast
15021,No Location,,,,Nan
22272,Gabon,GA,GAB,Atlanta,
22273,Pakistan,PK,PAK,,
22274,No Location,,,,Nan
22275,United Kingdom,UK,GBR,London,
22276,Malta,MT,MLT,Belgrade,
3254,United Kingdom,UK,GBR,,South East
22277,No Location,,,,Nan
22278,United States of America,US,USA,Nederland,Flevoland
19969,United Kingdom,UK,GBR,Ely,
22279,No Location,,,,Nan
2076,Andorra,AD,AND,Yorkshire,Coast
22280,Saudi Arabia,SA,SAU,Dhahran,
3198,United Kingdom,UK,GBR,Yorkshire,North Yorkshire
22281,United States of America,US,USA,Hartford,
22282,Canada,CA,CAN,Palo,
7080,No Location,,,,Nan
22283,Malaysia,MY,MYS,Of,
22284,United States of America,US,USA,Usa,Florida
22285,No Location,,,,Nan
11954,Japan,JP,JPN,Usa,York
22286,No Location,,,,Nan
22287,United States of America,NY,NYC,,
